ID_CONTADOR,ID_CLIENTE,FECHA_BUILD,FECHA_INSTALACION,LATITUD,LONGITUD,MUNICIPIO
CNT_000312,CLI_000312,2020-04-08,2020-11-23,38.317909,-0.513872,Alicante
CNT_000313,CLI_000313,2017-03-26,2017-10-21,38.351046,-0.475523,Alicante
CNT_000314,CLI_000314,2015-12-26,2017-01-16,38.649425,-0.871905,Villena
CNT_000315,CLI_000315,2023-05-21,2024-02-26,38.468667,-0.80183,Elda
CNT_000316,CLI_000316,2015-12-13,2016-11-05,38.551294,-0.14445,Benidorm
CNT_000317,CLI_000317,2018-02-21,2019-05-26,38.263482,-0.637396,Elche
CNT_000318,CLI_000318,2016-07-05,2016-08-07,38.323006,-0.487289,Alicante
CNT_000319,CLI_000319,2022-01-29,2023-12-12,38.370141,-0.529139,Alicante
CNT_000320,CLI_000320,2022-05-25,2024-05-01,38.33803,-0.443657,Alicante
CNT_000321,CLI_000321,2020-03-02,2020-12-10,37.992371,-0.671201,Torrevieja
CNT_000322,CLI_000322,2020-04-14,2022-03-09,38.530699,-0.140498,Benidorm
CNT_000323,CLI_000323,2016-02-26,2017-10-26,38.083603,-0.963162,Orihuela
CNT_000324,CLI_000324,2015-12-02,2017-07-20,38.357539,-0.464163,Alicante
CNT_000325,CLI_000325,2019-03-07,2019-07-10,38.640491,-0.869163,Villena
CNT_000326,CLI_000326,2015-02-26,2015-09-10,38.674454,-0.496512,Alcoy
CNT_000327,CLI_000327,2019-08-13,2020-08-07,37.958518,-0.65003,Torrevieja
CNT_000328,CLI_000328,2023-05-23,2023-08-22,38.103388,-0.95318,Orihuela
CNT_000329,CLI_000329,2023-02-07,2023-08-29,38.262593,-0.665397,Elche
CNT_000330,CLI_000330,2022-07-27,2023-05-05,38.332107,-0.449039,Alicante
CNT_000331,CLI_000331,2023-08-14,2024-12-16,38.235611,-0.720322,Elche
CNT_000332,CLI_000332,2024-09-07,2026-05-25,38.685443,-0.461002,Alcoy
CNT_000333,CLI_000333,2021-05-21,2022-01-20,38.294655,-0.497286,Alicante
CNT_000334,CLI_000334,2016-12-22,2017-09-16,38.342668,-0.527668,Alicante
CNT_000335,CLI_000335,2016-01-21,2017-04-09,38.330239,-0.491615,Alicante
CNT_000336,CLI_000336,2017-08-07,2019-07-12,38.321035,-0.471059,Alicante
CNT_000337,CLI_000337,2022-09-18,2023-02-20,38.477883,-0.797353,Elda
CNT_000338,CLI_000338,2024-02-13,2024-11-21,38.538568,-0.134985,Benidorm
CNT_000339,CLI_000339,2019-02-09,2019-09-23,38.31155,-0.673142,Elche
CNT_000340,CLI_000340,2019-09-16,2021-07-10,38.307403,-0.478338,Alicante
CNT_000341,CLI_000341,2022-11-27,2024-02-12,38.291006,-0.716853,Elche
CNT_000342,CLI_000342,2020-08-20,2021-12-18,38.286908,-0.682855,Elche
CNT_000343,CLI_000343,2023-04-08,2023-06-30,38.325723,-0.476058,Alicante
CNT_000344,CLI_000344,2022-06-12,2024-04-18,38.269971,-0.753775,Elche
CNT_000345,CLI_000345,2015-09-17,2016-09-19,38.255432,-0.688876,Elche
CNT_000346,CLI_000346,2016-01-28,2017-02-19,38.088514,-0.936663,Orihuela
CNT_000347,CLI_000347,2016-08-22,2017-02-18,38.114983,-0.944098,Orihuela
CNT_000348,CLI_000348,2024-06-02,2024-10-09,38.36034,-0.458707,Alicante
CNT_000349,CLI_000349,2023-11-30,2024-08-19,38.276689,-0.713093,Elche
CNT_000350,CLI_000350,2017-11-05,2019-06-01,38.076194,-0.93777,Orihuela
CNT_000351,CLI_000351,2017-01-25,2017-04-26,38.232851,-0.732773,Elche
CNT_000352,CLI_000352,2024-10-17,2025-05-30,38.476198,-0.786915,Elda
CNT_000353,CLI_000353,2023-08-24,2025-03-17,38.108932,-0.905439,Orihuela
CNT_000354,CLI_000354,2022-07-21,2022-12-03,38.307021,-0.505871,Alicante
CNT_000355,CLI_000355,2023-06-09,2024-04-28,38.318823,-0.499995,Alicante
CNT_000356,CLI_000356,2016-04-21,2018-02-24,38.087325,-0.9587,Orihuela
CNT_000357,CLI_000357,2018-04-02,2019-07-26,38.320584,-0.47775,Alicante
CNT_000358,CLI_000358,2020-09-02,2022-03-19,37.964435,-0.701335,Torrevieja
CNT_000359,CLI_000359,2019-05-19,2019-11-20,38.479664,-0.765788,Petrer
CNT_000360,CLI_000360,2021-06-17,2022-08-26,37.954119,-0.666957,Torrevieja
CNT_000361,CLI_000361,2024-01-23,2026-01-04,38.244069,-0.686544,Elche
CNT_000362,CLI_000362,2021-11-14,2023-06-20,38.098869,-0.979868,Orihuela
CNT_000363,CLI_000363,2024-09-03,2026-04-27,38.236738,-0.676406,Elche
CNT_000364,CLI_000364,2018-06-15,2019-07-24,37.949938,-0.665327,Torrevieja
CNT_000365,CLI_000365,2020-08-31,2022-05-11,38.4776,-0.761698,Petrer
CNT_000366,CLI_000366,2021-02-05,2022-06-04,38.281603,-0.690097,Elche
CNT_000367,CLI_000367,2020-01-16,2020-09-03,38.634637,-0.863558,Villena
CNT_000368,CLI_000368,2019-05-02,2020-08-25,38.833731,0.121186,Denia
CNT_000369,CLI_000369,2022-10-09,2023-05-13,38.346309,-0.432912,Alicante
CNT_000370,CLI_000370,2019-10-26,2021-07-24,38.301557,-0.504826,Alicante
CNT_000371,CLI_000371,2016-12-30,2018-01-31,38.357568,-0.454047,Alicante
CNT_000372,CLI_000372,2024-10-10,2025-10-14,38.354786,-0.483155,Alicante
CNT_000373,CLI_000373,2019-02-07,2019-11-25,38.334967,-0.484242,Alicante
CNT_000374,CLI_000374,2017-01-18,2018-09-28,38.546271,-0.149738,Benidorm
CNT_000375,CLI_000375,2016-12-16,2018-07-11,38.317013,-0.48812,Alicante
CNT_000376,CLI_000376,2021-07-14,2023-02-14,38.290314,-0.72024,Elche
CNT_000377,CLI_000377,2016-06-14,2017-05-15,38.480554,-0.797366,Elda
CNT_000378,CLI_000378,2016-11-22,2018-09-20,38.336786,-0.508455,Alicante
CNT_000379,CLI_000379,2021-01-18,2021-07-31,38.396062,-0.530687,San Vicente del Raspeig
CNT_000380,CLI_000380,2023-07-30,2025-05-10,38.342518,-0.491153,Alicante
CNT_000381,CLI_000381,2018-01-13,2018-05-10,38.375707,-0.478581,Alicante
CNT_000382,CLI_000382,2019-04-20,2019-12-05,38.52128,-0.150677,Benidorm
CNT_000383,CLI_000383,2016-05-04,2017-02-28,38.06955,-0.97341,Orihuela
CNT_000384,CLI_000384,2015-01-05,2015-03-26,38.491136,-0.787457,Elda
CNT_000385,CLI_000385,2015-03-17,2016-08-16,38.691254,-0.482969,Alcoy
CNT_000386,CLI_000386,2018-06-30,2019-02-12,38.407106,-0.512406,San Vicente del Raspeig
CNT_000387,CLI_000387,2020-08-16,2020-10-07,38.387686,-0.475368,Alicante
CNT_000388,CLI_000388,2022-06-21,2024-05-15,38.335155,-0.465831,Alicante
CNT_000389,CLI_000389,2016-04-17,2016-12-25,38.706576,-0.456472,Alcoy
CNT_000390,CLI_000390,2023-10-15,2024-06-21,38.382456,-0.529017,San Vicente del Raspeig
CNT_000391,CLI_000391,2018-10-13,2020-09-04,38.408193,-0.44367,Sant Joan d'Alacant
CNT_000392,CLI_000392,2022-10-30,2023-08-21,38.269887,-0.679123,Elche
CNT_000393,CLI_000393,2017-04-17,2017-07-28,38.275907,-0.687091,Elche
CNT_000394,CLI_000394,2016-08-25,2016-12-09,38.690653,-0.475648,Alcoy
CNT_000395,CLI_000395,2018-04-01,2019-10-26,38.228956,-0.667688,Elche
CNT_000396,CLI_000396,2021-06-23,2022-09-30,38.488933,-0.772122,Petrer
CNT_000397,CLI_000397,2019-01-21,2019-04-25,38.453939,-0.791407,Elda
CNT_000398,CLI_000398,2024-02-07,2025-02-27,38.258518,-0.697833,Elche
CNT_000399,CLI_000399,2023-12-17,2024-02-02,38.709694,-0.484615,Alcoy
CNT_000400,CLI_000400,2024-11-12,2026-05-25,38.700703,-0.472469,Alcoy
CNT_000401,CLI_000401,2019-10-31,2021-06-17,38.393909,-0.446081,Alicante
CNT_000402,CLI_000402,2019-08-26,2021-04-21,38.856077,0.112375,Denia
CNT_000403,CLI_000403,2023-11-11,2025-02-18,38.251114,-0.697617,Elche
CNT_000404,CLI_000404,2015-08-20,2016-12-02,38.396628,-0.527241,San Vicente del Raspeig
CNT_000405,CLI_000405,2015-11-24,2016-01-01,38.264458,-0.691021,Elche
CNT_000406,CLI_000406,2021-04-04,2022-08-16,38.816967,0.116946,Denia
CNT_000407,CLI_000407,2018-02-17,2019-12-10,38.244811,-0.684897,Elche
CNT_000408,CLI_000408,2017-08-07,2018-08-19,38.331181,-0.489297,Alicante
CNT_000409,CLI_000409,2020-03-01,2021-11-22,38.810157,0.110572,Denia
CNT_000410,CLI_000410,2023-01-21,2024-02-26,38.346387,-0.469002,Alicante
CNT_000411,CLI_000411,2022-04-20,2022-11-10,38.26002,-0.720458,Elche
CNT_000412,CLI_000412,2021-04-16,2022-10-12,38.616925,-0.864181,Villena
CNT_000413,CLI_000413,2018-09-21,2019-02-27,38.641851,-0.892136,Villena
CNT_000414,CLI_000414,2018-07-31,2020-03-17,37.991586,-0.673514,Torrevieja
CNT_000415,CLI_000415,2015-07-17,2016-06-03,38.089341,-0.931293,Orihuela
CNT_000416,CLI_000416,2016-02-20,2017-03-08,38.258371,-0.681854,Elche
CNT_000417,CLI_000417,2022-08-11,2023-04-21,38.359986,-0.490876,Alicante
CNT_000418,CLI_000418,2018-11-19,2020-05-25,38.280465,-0.691501,Elche
CNT_000419,CLI_000419,2017-07-26,2019-01-15,38.537889,-0.114213,Benidorm
CNT_000420,CLI_000420,2023-10-28,2024-11-28,38.688505,-0.456435,Alcoy
CNT_000421,CLI_000421,2024-02-19,2026-01-14,38.399619,-0.52565,San Vicente del Raspeig
CNT_000422,CLI_000422,2018-05-28,2020-02-06,38.410646,-0.523628,San Vicente del Raspeig
CNT_000423,CLI_000423,2018-05-24,2020-04-04,38.330284,-0.453227,Alicante
CNT_000424,CLI_000424,2018-08-31,2020-02-11,38.311655,-0.731318,Elche
CNT_000425,CLI_000425,2019-08-19,2019-12-16,38.332059,-0.489077,Alicante
CNT_000426,CLI_000426,2015-08-04,2017-06-19,37.979283,-0.65816,Torrevieja
CNT_000427,CLI_000427,2024-04-29,2024-08-08,38.250705,-0.676846,Elche
CNT_000428,CLI_000428,2024-05-23,2025-08-28,38.844049,0.111239,Denia
CNT_000429,CLI_000429,2019-07-08,2021-06-25,38.227171,-0.731428,Elche
CNT_000430,CLI_000430,2018-03-30,2019-04-11,38.331549,-0.482248,Alicante
CNT_000431,CLI_000431,2022-11-02,2023-08-21,38.317897,-0.495748,Alicante
CNT_000432,CLI_000432,2016-09-01,2017-06-28,38.700024,-0.469428,Alcoy
CNT_000433,CLI_000433,2022-01-02,2023-06-24,38.104689,-0.960687,Orihuela
CNT_000434,CLI_000434,2017-07-06,2018-12-25,38.36135,-0.506643,Alicante
CNT_000435,CLI_000435,2015-06-06,2017-03-13,38.285909,-0.532622,Alicante
CNT_000436,CLI_000436,2015-06-11,2016-09-02,38.558705,-0.116638,Benidorm
CNT_000437,CLI_000437,2015-02-11,2015-05-23,38.352582,-0.490994,Alicante
CNT_000438,CLI_000438,2023-11-26,2024-03-08,38.386982,-0.523414,San Vicente del Raspeig
CNT_000439,CLI_000439,2021-06-08,2023-04-23,38.536086,-0.131327,Benidorm
CNT_000440,CLI_000440,2018-09-15,2020-02-29,38.349605,-0.507686,Alicante
CNT_000441,CLI_000441,2019-05-06,2020-12-29,38.328529,-0.512477,Alicante
CNT_000442,CLI_000442,2023-05-20,2023-11-11,38.403181,-0.447548,Sant Joan d'Alacant
CNT_000443,CLI_000443,2022-09-12,2022-11-26,38.252136,-0.71421,Elche
CNT_000444,CLI_000444,2018-12-23,2019-05-06,38.256604,-0.690235,Elche
CNT_000445,CLI_000445,2024-05-14,2024-09-29,38.388065,-0.534849,San Vicente del Raspeig
CNT_000446,CLI_000446,2015-04-30,2016-04-10,38.469573,-0.752535,Petrer
CNT_000447,CLI_000447,2018-01-03,2018-06-02,38.402713,-0.429256,Sant Joan d'Alacant
CNT_000448,CLI_000448,2020-07-30,2022-01-09,38.705424,-0.4637,Alcoy
CNT_000449,CLI_000449,2022-06-14,2022-08-25,38.276827,-0.700932,Elche
CNT_000450,CLI_000450,2022-06-01,2022-10-07,38.365698,-0.443143,Alicante
CNT_000451,CLI_000451,2015-05-03,2016-04-07,38.702292,-0.476016,Alcoy
CNT_000452,CLI_000452,2022-05-24,2023-01-22,37.969111,-0.682763,Torrevieja
CNT_000453,CLI_000453,2023-11-28,2025-04-03,38.283973,-0.694561,Elche
CNT_000454,CLI_000454,2023-02-16,2024-05-13,38.820337,0.116227,Denia
CNT_000455,CLI_000455,2023-05-20,2024-07-11,38.322683,-0.465077,Alicante
CNT_000456,CLI_000456,2017-02-27,2017-07-18,38.244288,-0.708753,Elche
CNT_000457,CLI_000457,2015-09-14,2016-07-11,38.372201,-0.494325,Alicante
CNT_000458,CLI_000458,2020-02-04,2020-06-14,38.286241,-0.684222,Elche
CNT_000459,CLI_000459,2022-09-05,2023-05-02,38.357383,-0.463119,Alicante
CNT_000460,CLI_000460,2022-03-30,2022-05-20,38.371998,-0.490834,Alicante
CNT_000461,CLI_000461,2018-07-16,2019-01-20,38.323218,-0.52068,Alicante
CNT_000462,CLI_000462,2024-10-04,2025-10-11,38.091772,-0.948646,Orihuela
CNT_000463,CLI_000463,2023-11-26,2025-01-28,38.696898,-0.465918,Alcoy
CNT_000464,CLI_000464,2022-10-09,2024-02-04,37.993944,-0.649702,Torrevieja
CNT_000465,CLI_000465,2018-03-18,2018-09-06,38.635617,-0.880575,Villena
CNT_000466,CLI_000466,2024-10-29,2025-12-29,38.257031,-0.707685,Elche
CNT_000467,CLI_000467,2018-03-17,2019-10-03,38.358723,-0.490735,Alicante
CNT_000468,CLI_000468,2016-11-10,2017-04-29,38.489214,-0.77553,Elda
CNT_000469,CLI_000469,2023-06-08,2024-03-03,38.328491,-0.481874,Alicante
CNT_000470,CLI_000470,2018-04-16,2019-03-03,38.636267,-0.877088,Villena
CNT_000471,CLI_000471,2022-10-14,2023-02-02,38.318739,-0.467033,Alicante
CNT_000472,CLI_000472,2024-06-28,2026-02-07,38.607023,-0.871056,Villena
CNT_000473,CLI_000473,2016-08-30,2017-03-18,38.350211,-0.51161,Alicante
CNT_000474,CLI_000474,2015-11-27,2017-07-28,38.849834,0.092308,Denia
CNT_000475,CLI_000475,2020-10-04,2022-04-12,37.983417,-0.650987,Torrevieja
CNT_000476,CLI_000476,2018-05-15,2019-12-07,38.383854,-0.435042,Sant Joan d'Alacant
CNT_000477,CLI_000477,2020-11-22,2021-04-10,38.336429,-0.478306,Alicante
CNT_000478,CLI_000478,2016-06-30,2017-02-26,37.93877,-0.686698,Torrevieja
CNT_000479,CLI_000479,2017-03-03,2018-06-13,38.653436,-0.862694,Villena
CNT_000480,CLI_000480,2020-03-19,2021-03-05,37.959151,-0.677156,Torrevieja
CNT_000481,CLI_000481,2018-10-10,2019-01-31,38.109908,-0.938657,Orihuela
CNT_000482,CLI_000482,2019-08-10,2020-09-18,38.54555,-0.129922,Benidorm
CNT_000483,CLI_000483,2016-05-03,2016-07-24,38.245687,-0.679186,Elche
CNT_000484,CLI_000484,2019-12-28,2021-06-05,38.062144,-0.944038,Orihuela
CNT_000485,CLI_000485,2019-03-07,2019-12-17,37.985007,-0.699803,Torrevieja
CNT_000486,CLI_000486,2023-07-19,2025-03-25,38.828035,0.096514,Denia
CNT_000487,CLI_000487,2023-08-25,2024-04-30,38.347762,-0.530475,Alicante
CNT_000488,CLI_000488,2021-06-08,2023-04-23,38.333129,-0.43033,Alicante
CNT_000489,CLI_000489,2023-05-31,2023-10-07,38.615626,-0.855847,Villena
CNT_000490,CLI_000490,2024-06-14,2024-11-19,38.807243,0.093249,Denia
CNT_000491,CLI_000491,2016-10-11,2017-06-16,38.270487,-0.704501,Elche
CNT_000492,CLI_000492,2016-10-09,2018-02-27,38.073569,-0.957238,Orihuela
CNT_000493,CLI_000493,2018-10-17,2020-02-16,38.331373,-0.442436,Alicante
CNT_000494,CLI_000494,2016-01-16,2016-03-07,38.362597,-0.516497,Alicante
CNT_000495,CLI_000495,2021-01-18,2023-01-07,38.291316,-0.695782,Elche
CNT_000496,CLI_000496,2020-08-28,2022-04-09,38.259504,-0.700688,Elche
CNT_000497,CLI_000497,2023-04-10,2025-01-27,37.972569,-0.667317,Torrevieja
CNT_000498,CLI_000498,2020-02-07,2021-01-30,38.357704,-0.4836,Alicante
CNT_000499,CLI_000499,2021-04-09,2023-03-30,38.620717,-0.887299,Villena
CNT_000500,CLI_000500,2015-05-09,2016-09-29,38.403408,-0.44076,Sant Joan d'Alacant
CNT_000501,CLI_000501,2018-04-14,2019-04-17,38.540823,-0.142966,Benidorm
CNT_000502,CLI_000502,2016-02-13,2016-09-08,37.990944,-0.680768,Torrevieja
CNT_000503,CLI_000503,2017-03-02,2018-05-26,38.222891,-0.666748,Elche
CNT_000504,CLI_000504,2023-03-10,2024-08-02,38.387164,-0.546173,San Vicente del Raspeig
CNT_000505,CLI_000505,2018-01-12,2018-03-31,38.523661,-0.140903,Benidorm
CNT_000506,CLI_000506,2024-06-09,2024-08-07,38.347697,-0.494817,Alicante
CNT_000507,CLI_000507,2015-08-10,2015-12-02,38.847911,0.099976,Denia
CNT_000508,CLI_000508,2024-04-19,2025-10-02,38.414261,-0.516418,San Vicente del Raspeig
CNT_000509,CLI_000509,2024-08-23,2026-03-21,38.63106,-0.868283,Villena
CNT_000510,CLI_000510,2018-12-10,2019-12-03,38.692429,-0.46841,Alcoy
CNT_000511,CLI_000511,2021-10-28,2023-07-29,38.107793,-0.957015,Orihuela
CNT_000512,CLI_000512,2016-09-09,2017-12-16,38.272025,-0.693242,Elche
CNT_000513,CLI_000513,2018-09-10,2020-05-19,38.496577,-0.762222,Petrer
CNT_000514,CLI_000514,2022-01-14,2023-12-31,38.482165,-0.800588,Elda
CNT_000515,CLI_000515,2021-01-22,2021-10-27,38.316272,-0.461466,Alicante
CNT_000516,CLI_000516,2022-07-18,2022-12-28,38.311872,-0.479691,Alicante
CNT_000517,CLI_000517,2022-08-22,2024-08-10,38.231367,-0.6753,Elche
CNT_000518,CLI_000518,2024-01-23,2025-02-20,38.404245,-0.527717,San Vicente del Raspeig
CNT_000519,CLI_000519,2023-05-15,2025-01-08,38.412097,-0.435069,Sant Joan d'Alacant
CNT_000520,CLI_000520,2023-02-08,2024-05-07,38.391434,-0.482015,Alicante
CNT_000521,CLI_000521,2017-11-02,2019-01-20,38.101662,-0.946424,Orihuela
CNT_000522,CLI_000522,2024-02-11,2025-12-27,38.291082,-0.692604,Elche
CNT_000523,CLI_000523,2024-10-25,2026-04-19,38.63004,-0.859758,Villena
CNT_000524,CLI_000524,2023-12-26,2025-02-12,38.464823,-0.806795,Elda
CNT_000525,CLI_000525,2024-09-25,2025-11-16,38.488901,-0.774596,Elda
CNT_000526,CLI_000526,2021-08-09,2022-11-30,38.274689,-0.739213,Elche
CNT_000527,CLI_000527,2015-08-13,2017-03-28,38.267864,-0.713366,Elche
CNT_000528,CLI_000528,2023-05-02,2024-03-29,38.354884,-0.483357,Alicante
CNT_000529,CLI_000529,2021-02-19,2021-06-27,38.35328,-0.470691,Alicante
CNT_000530,CLI_000530,2023-12-12,2024-11-11,38.494106,-0.772886,Elda
CNT_000531,CLI_000531,2024-07-03,2026-02-09,38.41184,-0.547599,San Vicente del Raspeig
CNT_000532,CLI_000532,2015-02-26,2015-05-08,38.406298,-0.443069,Sant Joan d'Alacant
CNT_000533,CLI_000533,2021-03-10,2022-07-20,38.409012,-0.457642,Sant Joan d'Alacant
CNT_000534,CLI_000534,2024-03-04,2025-06-16,37.987953,-0.681631,Torrevieja
CNT_000535,CLI_000535,2018-11-04,2019-10-26,38.692866,-0.47014,Alcoy
CNT_000536,CLI_000536,2015-04-27,2016-12-15,38.491466,-0.754092,Petrer
CNT_000537,CLI_000537,2024-08-23,2024-10-24,38.461966,-0.790352,Elda
CNT_000538,CLI_000538,2022-03-31,2023-06-15,38.371547,-0.454899,Alicante
CNT_000539,CLI_000539,2016-02-14,2017-11-30,38.23922,-0.685456,Elche
CNT_000540,CLI_000540,2020-03-31,2020-08-21,38.352345,-0.491881,Alicante
CNT_000541,CLI_000541,2024-05-31,2025-11-19,38.626858,-0.883108,Villena
CNT_000542,CLI_000542,2022-10-30,2023-01-23,38.095868,-0.939,Orihuela
CNT_000543,CLI_000543,2023-02-24,2024-10-01,38.344352,-0.518303,Alicante
CNT_000544,CLI_000544,2023-09-20,2024-10-05,38.515063,-0.115758,Benidorm
CNT_000545,CLI_000545,2020-06-06,2021-05-30,38.093214,-0.947741,Orihuela
CNT_000546,CLI_000546,2023-11-10,2025-06-07,38.252786,-0.672006,Elche
CNT_000547,CLI_000547,2020-08-13,2021-06-08,38.367229,-0.493005,Alicante
CNT_000548,CLI_000548,2015-01-23,2015-09-05,38.534216,-0.128074,Benidorm
CNT_000549,CLI_000549,2023-02-16,2024-05-03,37.985818,-0.678432,Torrevieja
CNT_000550,CLI_000550,2017-01-14,2018-11-11,38.686909,-0.473941,Alcoy
CNT_000551,CLI_000551,2016-08-24,2016-12-10,37.968092,-0.689988,Torrevieja
CNT_000552,CLI_000552,2023-04-24,2025-03-10,38.473196,-0.787091,Elda
CNT_000553,CLI_000553,2023-08-30,2023-12-20,37.994121,-0.698871,Torrevieja
CNT_000554,CLI_000554,2021-11-21,2022-05-06,38.008893,-0.70397,Torrevieja
CNT_000555,CLI_000555,2017-08-27,2019-03-18,38.469038,-0.776886,Elda
CNT_000556,CLI_000556,2018-03-24,2020-03-11,38.289191,-0.682302,Elche
CNT_000557,CLI_000557,2020-01-17,2020-12-17,38.290958,-0.479353,Alicante
CNT_000558,CLI_000558,2022-04-28,2023-04-03,38.315345,-0.439371,Alicante
CNT_000559,CLI_000559,2021-03-04,2022-04-25,38.686895,-0.476613,Alcoy
CNT_000560,CLI_000560,2023-05-20,2024-12-18,38.05775,-0.918046,Orihuela
CNT_000561,CLI_000561,2015-03-22,2016-09-07,38.515197,-0.129193,Benidorm
CNT_000562,CLI_000562,2022-04-16,2023-06-07,38.355525,-0.506619,Alicante
CNT_000563,CLI_000563,2016-04-27,2017-03-15,38.339848,-0.434799,Alicante
CNT_000564,CLI_000564,2022-03-24,2022-10-18,38.354685,-0.456232,Alicante
CNT_000565,CLI_000565,2018-12-01,2020-11-01,38.28069,-0.700962,Elche
CNT_000566,CLI_000566,2023-09-10,2024-12-11,37.983481,-0.669111,Torrevieja
CNT_000567,CLI_000567,2024-01-25,2025-07-31,38.279971,-0.707181,Elche
CNT_000568,CLI_000568,2024-02-19,2026-01-29,38.26397,-0.680059,Elche
CNT_000569,CLI_000569,2015-02-02,2016-01-09,38.822895,0.069834,Denia
CNT_000570,CLI_000570,2020-09-13,2020-12-31,38.288772,-0.720736,Elche
CNT_000571,CLI_000571,2018-06-26,2018-08-08,38.25254,-0.676756,Elche
CNT_000572,CLI_000572,2023-05-06,2023-07-28,38.385073,-0.528296,San Vicente del Raspeig
CNT_000573,CLI_000573,2023-07-19,2024-11-06,38.261586,-0.693734,Elche
CNT_000574,CLI_000574,2015-10-07,2016-01-09,38.066544,-0.971436,Orihuela
CNT_000575,CLI_000575,2020-06-30,2021-08-05,38.473691,-0.769626,Elda
CNT_000576,CLI_000576,2021-01-08,2022-06-24,38.641129,-0.851914,Villena
CNT_000577,CLI_000577,2019-08-10,2021-03-31,38.353909,-0.486017,Alicante
CNT_000578,CLI_000578,2019-04-24,2019-08-27,38.474922,-0.774047,Petrer
CNT_000579,CLI_000579,2016-12-01,2018-06-16,38.25477,-0.675649,Elche
CNT_000580,CLI_000580,2024-11-17,2025-09-02,38.372058,-0.431438,Alicante
CNT_000581,CLI_000581,2019-11-15,2021-07-21,38.276421,-0.677317,Elche
CNT_000582,CLI_000582,2022-08-14,2023-05-18,38.420076,-0.418954,Sant Joan d'Alacant
CNT_000583,CLI_000583,2017-10-15,2018-03-20,38.291463,-0.718592,Elche
CNT_000584,CLI_000584,2018-06-07,2019-11-17,38.290674,-0.716327,Elche
CNT_000585,CLI_000585,2016-10-26,2017-01-09,38.057043,-0.968279,Orihuela
CNT_000586,CLI_000586,2023-02-18,2023-12-12,38.364297,-0.469956,Alicante
CNT_000587,CLI_000587,2018-08-04,2020-06-03,38.343872,-0.47661,Alicante
CNT_000588,CLI_000588,2018-11-19,2020-06-12,38.331425,-0.484799,Alicante
CNT_000589,CLI_000589,2021-11-05,2022-03-08,38.3494,-0.460769,Alicante
CNT_000590,CLI_000590,2022-04-21,2023-04-01,38.36883,-0.450192,Alicante
CNT_000591,CLI_000591,2017-11-22,2019-08-25,38.357721,-0.519142,Alicante
CNT_000592,CLI_000592,2020-04-22,2020-07-31,38.067231,-0.956439,Orihuela
CNT_000593,CLI_000593,2018-10-18,2020-07-01,38.363761,-0.460496,Alicante
CNT_000594,CLI_000594,2018-02-08,2019-06-01,38.251473,-0.70859,Elche
CNT_000595,CLI_000595,2018-02-18,2019-03-21,38.84395,0.093727,Denia
CNT_000596,CLI_000596,2020-08-25,2022-06-05,38.258826,-0.675892,Elche
CNT_000597,CLI_000597,2017-01-08,2018-10-13,38.531574,-0.146774,Benidorm
CNT_000598,CLI_000598,2019-03-27,2020-06-08,38.364356,-0.488539,Alicante
CNT_000599,CLI_000599,2022-07-25,2022-11-22,38.319195,-0.472784,Alicante
CNT_000600,CLI_000600,2022-07-24,2024-01-13,38.39383,-0.495345,Alicante
CNT_000601,CLI_000601,2020-11-15,2022-05-26,38.299673,-0.461421,Alicante
CNT_000602,CLI_000602,2020-12-03,2021-04-21,38.330258,-0.495222,Alicante
CNT_000603,CLI_000603,2023-04-01,2025-03-02,38.354455,-0.445785,Alicante
CNT_000604,CLI_000604,2019-02-03,2019-06-01,38.359808,-0.484144,Alicante
CNT_000605,CLI_000605,2019-01-02,2020-09-29,38.342688,-0.464218,Alicante
CNT_000606,CLI_000606,2024-03-06,2025-01-01,38.264237,-0.681887,Elche
CNT_000607,CLI_000607,2015-12-15,2016-09-16,38.355464,-0.496689,Alicante
CNT_000608,CLI_000608,2015-08-20,2016-09-13,38.260416,-0.743477,Elche
CNT_000609,CLI_000609,2020-06-19,2021-07-31,38.29615,-0.690363,Elche
CNT_000610,CLI_000610,2023-09-18,2024-05-10,38.544272,-0.130433,Benidorm
CNT_000611,CLI_000611,2024-05-16,2025-05-25,38.367021,-0.467104,Alicante
CNT_000612,CLI_000612,2023-06-11,2024-10-07,38.384706,-0.528018,San Vicente del Raspeig
CNT_000613,CLI_000613,2023-04-20,2023-07-25,38.083212,-0.953109,Orihuela
CNT_000614,CLI_000614,2024-09-29,2026-05-09,38.337688,-0.430788,Alicante
CNT_000615,CLI_000615,2019-04-06,2019-06-17,38.466633,-0.809468,Elda
CNT_000616,CLI_000616,2022-05-10,2023-01-23,38.487502,-0.76266,Petrer
CNT_000617,CLI_000617,2021-05-21,2022-09-06,38.331759,-0.495365,Alicante
CNT_000618,CLI_000618,2020-05-24,2021-02-11,38.361585,-0.489394,Alicante
